Open,High,Low,Close,Volume
63.1489,63.2871,62.2226,62.5748,8375640.8742303
63.1016,63.1885,62.6744,63.1253,7784011.5769042
62.5008,63.4203,62.2226,63.1155,9782358.3240998
62.7228,62.8836,62.2976,62.7455,8732141.3377039
63.0562,63.1885,62.5659,62.5659,11655501.901742
62.8678,63.2299,62.4515,63.0927,10047862.755083
63.3936,63.5149,62.0016,62.6744,12425447.823891
63.1707,63.37,62.9191,63.3128,11503884.420257
63.074,63.8119,63.074,63.4765,13995740.606192
62.8767,64.2637,62.5097,63.1016,20083149.341928
60.502,61.9365,60.2989,61.3111,17189660.598474
60.4113,61.0595,60.2081,60.2791,10157733.683098
60.7832,60.9312,60.2081,60.4251,10509167.999327
60.6017,61.0427,60.507,61.02,8982133.1001357
60.6629,60.9223,60.3551,60.8088,11798675.804487
60.5967,60.7596,60.1006,60.2979,10602156.838036
60.2465,60.5731,59.9979,60.2465,10444124.061252
60.2703,60.3047,59.7986,60.1676,10334622.096342
60.6363,60.6945,60.0078,60.3472,7705690.035238
60.5573,60.8158,60.3373,60.4676,8474433.7863925
59.8154,60.434,59.6645,60.4014,8445487.4144745
59.8519,59.9723,59.5244,59.8519,9945111.5986258
59.5421,59.8973,58.9325,59.5895,10902828.318335
59.2383,59.6122,58.8595,59.4435,11316907.298826
57.9331,58.7933,57.8769,58.7933,11191055.402934
58.2606,58.599,57.9646,58.4116,10528375.3671
59.1515,59.3152,58.086,58.4047,13600850.748047
58.2685,58.7855,57.9262,58.678,11126634.850324
58.7046,58.9956,58.2508,58.2685,11341081.477621
58.7707,59.5727,58.4116,58.9956,18575636.037329
56.6821,58.1117,56.621,57.9331,16534381.111064
56.9752,57.2287,56.7956,57.0413,7752814.9355021
56.8794,57.3559,56.8124,56.984,12573322.965315
56.9505,57.5454,56.838,57.3559,9537184.3683609
56.3733,57.4635,56.3191,56.7798,22430392.263557
56.8301,57.8601,56.7157,57.0255,13585627.979078
56.9258,57.1241,56.5854,56.913,10721389.698013
55.2221,56.621,55.1264,56.3823,13602939.849581
55.3927,55.45,54.6617,55.2546,11963734.084781
55.2546,55.6216,54.9853,55.5447,13908168.632404
55.3039,55.9767,55.003,55.4677,15508961.688929
57.1882,57.2662,55.5062,55.5979,13636077.601823
57.0797,57.1882,56.472,56.8124,11310162.572182
56.2441,56.2441,55.6137,55.8218,14162031.466529
56.9752,57.204,56.5854,56.7729,10430820.103153
56.546,56.7077,56.1978,56.6733,10966996.475855
56.3191,56.7355,55.6285,55.9373,19015370.117207
57.641,57.641,57.0719,57.3727,11727358.479998
57.7791,57.8601,57.3116,57.8127,12342004.385062
57.9646,58.2508,56.8459,58.0318,16547191.428966
56.7502,57.641,55.9767,57.5592,21512005.591708
58.599,58.6404,55.45,55.5447,26454026.146393
55.665,57.6973,52.7873,56.1306,29183374.962774
59.7108,59.9979,58.3148,58.3238,19417044.233757
59.8776,60.6707,59.6388,60.0078,13175401.824853
60.8316,60.8316,60.0946,60.1755,12151451.159692
61.3583,61.54,60.8888,60.9943,9171356.4365122
61.5448,61.5448,60.6855,61.3169,10696382.311326
61.4886,61.5448,61.1976,61.3939,6881535.9321245
62.0993,62.1171,61.4008,61.5232,7326441.5772768
61.6119,62.0499,61.164,62.0174,12914146.551382
61.7343,62.0647,61.5448,61.8773,9228075.3911307
61.6593,62.1081,61.54,62.0105,11289966.91038
61.3673,61.4718,61.164,61.2805,12373288.199065
61.7087,61.7087,61.094,61.4886,11520674.268786
61.7421,62.1397,61.4975,61.5152,13420274.731026
61.7273,61.977,61.4975,61.6277,16467254.153264
62.1171,62.5846,61.7087,62.0263,11715241.488371
63.0237,63.1145,62.2354,62.268,14629729.706105
64.4591,64.5272,62.635,62.8303,27181989.338141
65.1596,65.7495,65.0786,65.4516,10989075.471306
65.0619,65.4861,64.8754,65.1378,10654503.985319
64.8094,65.0027,64.4778,64.9227,10609667.872666
65.3618,65.5414,65.1378,65.1832,6972562.3736618
65.6233,65.6735,65.0619,65.5147,6627794.7341876
65.784,66.0031,65.494,65.6233,7521430.4689803
66.0475,66.1342,65.5216,65.7357,9329025.318366
66.1017,66.3138,66.0307,66.1866,6225188.0735272
65.9458,66.3365,65.7091,66.224,7236414.5797537
66.3957,66.4746,66.1106,66.2734,8225162.7183767
65.9597,66.2891,65.9014,66.152,8287575.2602441
66.0652,66.4026,66.0169,66.0652,7599403.3202399
65.6459,66.0652,65.5009,65.9597,9106240.5303592
65.4092,65.5147,65.0323,65.1842,8559216.2369288
65.8314,66.0307,64.8409,64.9543,12939658.72825
65.3983,65.7811,65.1388,65.2158,8350834.1872552
64.469,65.8936,64.469,65.8058,14517405.781626
64.1059,64.5973,64.0182,64.4591,8197590.8353869
64.4276,64.7018,64.2351,64.3684,8199206.5694218
63.1253,64.2351,62.9073,64.1967,11012583.691971
63.5515,63.6245,62.9152,63.002,10495265.996636
63.5998,63.9125,63.0188,63.0671,9892693.4968996
64.0506,64.2125,63.8435,63.8889,9565970.5859643
64.1878,64.3388,63.9293,63.9293,7271808.6832882
64.2608,64.2983,64.0182,64.026,10982404.740011
64.689,64.7836,64.1148,64.2529,8929563.9668089
65.1625,65.3727,64.689,64.7836,8578459.0819227
64.9919,65.3894,64.8054,64.8557,19371115.422678
64.6732,65.4022,64.6643,65.0826,13303017.445475
63.7448,64.5735,63.7448,64.4867,11556129.190415
64.098,64.098,63.2378,63.6965,10289334.916157
63.076,63.1795,62.7543,62.9073,9348399.9358972
63.7448,63.8711,63.2703,63.5121,8077258.1815411
64.3308,64.3684,63.8099,63.9451,9479329.1290163
63.8001,64.2529,63.6245,64.0506,11776847.176856
62.7859,63.88,62.6666,63.5347,14316580.380153
62.3933,62.7939,62.0855,62.5778,13556103.835265
62.8431,62.9073,62.3054,62.3499,11722534.591496
63.1411,63.4873,62.8589,62.9329,9580124.9837463
63.4785,63.5603,63.0266,63.2624,7433364.854994
63.1795,63.3907,62.9468,63.2466,9165613.1811531
63.1885,63.6718,63.0266,63.4953,9423076.446453
63.7586,63.8099,62.9644,63.1253,15587125.103551
63.9619,63.9796,63.6314,63.88,7206665.4089927
63.7922,64.3752,63.6876,63.9293,10052021.699089
64.399,64.4778,63.5673,63.728,8291811.2405027
64.5913,64.7422,64.3585,64.3832,7455474.2594929
64.5577,64.8863,64.2904,64.7512,7520173.5617008
65.1704,65.2247,64.7836,64.8054,6813902.1568731
65.0244,65.1842,64.689,65.0886,7115029.7728789
65.2,65.3283,64.8241,65.0145,6942784.8211236
65.0886,65.3203,65.0067,65.2681,9257553.9213727
64.5094,64.9781,64.4936,64.8794,6996613.9026344
64.5499,64.8951,64.0586,64.1789,8022065.7610861
64.4443,64.6554,63.9067,64.3832,7830802.9912852
65.1842,65.2158,64.6288,64.6377,6504351.2348253
65.1388,65.3983,65.0826,65.1931,8605037.6027079
64.7166,64.8646,64.4186,64.5825,8971428.1019276
64.6949,64.8863,64.0339,64.7422,9109646.3436325
64.8241,64.9455,64.2431,64.4778,8182936.7155977
64.8054,65.2,64.6643,64.7018,8945797.3297765
64.2273,64.6811,64.1237,64.6554,10174220.454791
64.3832,64.5419,63.6718,64.026,11684784.800448
64.4186,64.6732,64.1967,64.2983,14726158.821674
64.9455,65.0826,64.5735,64.759,10425752.942275
65.1793,65.3894,64.7984,64.9011,11415185.284457
65.2434,65.6529,65.1458,65.2247,10910096.080588
65.564,66.1106,65.1458,65.1842,18092770.778703
66.4806,66.5762,65.9833,66.3779,8451627.0010805
66.6137,66.9442,66.223,66.3691,9634545.0144055
66.3779,67.0863,66.1422,66.2004,9283487.7703597
66.2882,66.4806,65.5266,65.9291,11934609.31312
66.7509,67.1563,66.5861,66.7035,9533749.1596755
66.9817,67.2618,66.6877,66.7114,8768146.6630847
66.6137,67.0044,66.3434,66.7815,8502994.9770474
66.3039,67.0626,66.2546,66.6463,10378093.856417
66.1333,66.8071,66.079,66.5861,8764747.9452557
66.0079,66.2635,65.5128,66.2152,7742494.1049222
65.8176,66.445,65.7209,66.1204,8166127.6080053
66.2477,66.5338,65.7663,65.8176,7924227.6930024
65.3341,66.4884,65.1132,66.3335,8582855.216496
65.6795,65.9745,65.4328,65.8482,7723485.4095909
65.854,65.862,65.0658,65.7584,9257464.7215013
66.1106,66.2477,65.4556,65.4556,10827823.390071
65.9833,66.2635,65.6252,66.079,8032684.6003274
65.568,65.9369,65.497,65.7495,8063478.8286731
65.9655,65.9903,65.4644,65.6252,9152811.9859663
67.3981,67.3981,66.1924,66.3119,10618067.865104
67.8143,67.988,66.9965,67.0389,9361993.7935781
67.4059,67.9396,67.3901,67.7887,12381883.82304
67.0941,67.7345,66.9196,67.694,28266357.711679
66.6709,66.9028,66.4017,66.6058,11588733.770697
66.1924,67.1395,65.5186,66.9028,15782703.930768
66.593,66.5999,65.8482,66.1856,9400295.0020137
65.5611,67.0626,65.497,66.7509,19551185.635883
65.491,65.7298,64.8271,65.3697,9379271.2004956
65.1783,65.5927,65.1132,65.122,8703284.1656574
65.1132,65.3273,64.5538,65.0155,12601453.361136
65.8788,66.2072,65.1388,65.1388,12119379.751369
66.1333,66.4717,66.0475,66.3779,9171713.235998
67.3753,67.3981,65.8008,66.0317,14193895.079697
67.5993,67.7098,67.1731,67.6062,7403393.6981893
67.9347,68.0926,67.2698,67.3823,9225795.7262345
68.0827,68.2514,67.5352,68.0324,7630473.2572791
67.9189,68.2287,67.7709,68.2287,9057048.8285284
67.91,68.206,67.5559,68.0068,9620272.0213398
68.2346,68.5059,67.8143,68.0373,9970098.7126136
68.4615,68.5325,68.0926,68.2672,7480673.2231755
68.3116,68.4941,67.91,68.3027,8139552.1281249
67.8676,68.3027,67.621,68.2139,9913361.5125668
67.8617,67.9396,67.254,67.7975,11993993.113898
68.7881,68.94,67.9396,68.0669,9102715.1081674
68.5059,69.011,68.3184,68.9085,10179791.392216
68.7496,68.7496,67.9022,68.2928,12906796.684702
68.5701,68.8207,68.3027,68.6214,7851104.0711176
68.7496,68.8207,68.2287,68.724,7604265.7268684
68.6608,68.8601,68.0156,68.4102,8993799.0242314
68.1627,68.355,67.7571,68.2139,8837395.1587363
68.1488,68.2425,67.5736,67.9396,11030431.775339
69.1472,69.1857,68.0245,68.3876,10552565.764053
68.8907,69.3228,68.7802,69.2587,8176010.5483072
68.6125,69.082,68.3402,68.5325,11532754.769558
68.6608,68.6984,67.9978,68.6608,13454443.349963
67.5648,68.0156,66.8456,67.9978,12866892.919485
67.9712,68.0758,67.3014,67.3339,18383300.8418
68.5385,68.7881,68.0245,68.4359,15090138.897095
69.2035,69.4274,67.91,68.0245,17196801.656364
69.5783,69.6661,68.714,69.091,18047935.679685
71.8543,71.8543,70.8884,71.5584,11730422.698309
72.8447,72.8447,71.8543,71.9578,8444459.5886831
72.7264,73.2453,71.7911,73.1891,9027168.8988651
72.2173,72.8447,71.5998,72.4787,8730862.1304566
72.3791,72.8073,71.7843,72.3308,12449143.567013
71.4616,72.4491,71.285,72.3791,11114134.704704
71.7763,71.7843,70.8668,71.2772,8532770.5023159
71.1746,71.5149,70.9358,71.3767,8091491.6428456
72.0082,72.5794,71.2052,71.6274,8485583.7703228
71.7714,71.88,70.9999,71.3265,6619895.4773904
72.3248,72.3248,71.4814,71.585,6143603.6411092
71.88,72.3643,71.4912,72.2568,8612610.4690663
71.3403,71.6787,71.0393,71.4459,7547794.0991661
71.6362,71.8316,70.7986,71.0699,9822270.1983958
71.5692,72.1808,71.2673,71.3935,10874397.886584
72.1403,72.1808,71.3265,71.7389,9147011.9670527
73.0056,73.414,72.2074,72.2498,7201399.575673
73.2039,73.6261,73.0559,73.2907,5963215.146545
73.8619,74.1105,73.3716,73.4811,5871591.6740501
73.8855,74.4104,73.8155,74.1322,3969681.1378677
74.1628,74.4726,73.8787,73.8787,3035986.5517181
73.561,74.146,73.5305,73.999,7073377.4874549
73.0559,73.5531,72.971,73.4485,9023130.5774124
73.0934,73.5531,72.7846,73.0144,17697720.766242
72.1897,72.971,71.8217,72.971,10999082.075066
70.9673,72.309,70.9092,71.9411,9348371.55412
70.7059,72.1483,70.1002,70.8816,11064310.494694
71.1193,71.8642,70.6161,70.7533,8209667.2816183
71.3709,72.1561,71.0167,71.0315,8288632.4814476
71.3847,72.4038,71.3709,71.7113,8155179.3374206
72.1403,72.2568,71.3561,71.3847,7934121.7832881
71.7763,72.0082,71.285,71.95,7188127.0402563
71.6579,72.1808,71.6451,71.9924,5955481.112237
71.6451,71.7201,70.7612,71.6875,8047484.6835425
71.7843,72.1345,71.4695,71.8474,8082063.8246151
72.0525,72.1561,71.1015,71.3847,8151335.6338694
71.7457,72.317,71.4814,72.238,9370732.3400747
71.5208,71.9184,71.0088,71.4518,8503721.7532727
70.6675,71.8316,70.5708,71.7289,9659349.6741108
70.4593,70.4998,70.1564,70.4998,5572351.4462331
70.0479,70.4524,69.8634,70.4356,8118649.9627952
70.4998,70.5076,69.6888,69.8891,7021248.2716761
70.778,70.9358,70.1663,70.2758,11326440.535086
70.0637,70.4356,70.0637,70.1752,6968704.4792219
69.9907,70.4928,69.747,70.3823,8283418.3435079
69.7776,69.9433,69.3968,69.7628,8093359.7719714
69.8032,69.9433,69.3021,69.674,11946315.782613
70.3577,70.5076,69.747,69.8891,9530244.0101817
70.5708,71.2574,70.1663,70.2758,12848603.904935
71.0699,71.2939,70.9259,70.9753,7940854.3463122
70.8973,71.2228,70.7296,71.1272,8001512.2861629
70.5313,70.9921,70.0075,70.9516,7472219.5080864
70.3893,70.7533,70.0005,70.6981,7533719.7785413
70.6585,70.7533,70.2521,70.5156,8357157.2417786
70.3893,70.9841,70.0864,70.5945,10668216.438284
69.3968,70.4928,69.3573,70.3073,13356418.773057
68.7398,69.3169,68.3738,69.3109,9830010.3145133
69.0702,69.2942,68.7782,69.2201,11800126.316032
68.3412,69.0071,67.9515,68.9607,7009983.7470018
68.7476,68.7476,68.1429,68.646,8675573.4146859
68.3738,68.7298,68.349,68.5898,11906481.958204
67.3901,68.5967,67.2846,68.1735,13006282.923137
67.4997,68.1913,67.3507,67.549,16976119.147146
66.8179,66.892,65.2839,66.0209,18018518.981171
66.668,67.0961,66.5644,66.812,12298262.998103
66.3987,66.6236,65.8531,66.6019,15739513.961197
65.5305,66.3839,65.2,66.2635,10871959.081007
65.2967,65.713,64.5705,65.5482,14972967.770511
64.2727,65.1783,64.2105,64.7344,14368255.487495
65.0106,65.7929,64.3604,65.2967,16881255.083867
66.0504,66.0504,65.3569,65.7663,10431006.611976
66.3671,66.4934,65.5779,65.6271,12797098.074621
66.0504,67.1297,66.0504,66.6641,17446479.191976
66.2872,66.814,65.7495,65.8531,9865411.513492
65.6015,66.3425,65.5009,66.2635,10304066.072199
65.6331,66.0603,65.4289,65.4594,9383443.3217553
65.783,66.0741,65.4861,65.783,7185908.1934542
65.6805,66.082,65.2405,65.9567,8513528.6709569
65.4121,66.0978,65.2967,65.3756,11253491.258404
66.1362,66.153,65.3569,65.4466,11470440.550276
66.3897,66.4065,65.8679,65.9162,10264991.460333
66.2082,66.4934,65.8531,66.4687,8082476.3740205
66.5466,66.7035,66.0129,66.5812,6965152.7025226
66.9264,67.0093,66.3839,66.3839,10432663.905042
66.3839,67.2274,66.3839,67.0981,14848184.245807
66.6325,66.8446,66.4687,66.4687,9811741.5726609
66.6236,66.8682,66.5072,66.7587,10667577.848295
66.5614,66.7301,66.2635,66.4934,14457973.326373
66.2635,66.4687,66.1786,66.2714,6744739.8201883
66.0978,66.5141,66.0681,66.2477,10515330.899536
65.7929,66.4776,65.7752,66.1866,9078464.9067539
65.4772,66.3168,65.4466,66.0218,8903527.7406968
65.5305,65.6331,65.2237,65.5394,8088805.5103533
65.8166,65.9251,65.6271,65.7209,8060723.7690074
65.494,66.0889,65.4536,65.8402,8539370.2791677
65.3756,65.5631,65.2,65.3263,6614310.3490762
65.783,65.8068,65.4378,65.5857,6224380.2065098
65.6805,65.9636,65.3914,65.9429,7481328.0313226
65.274,65.9251,65.1616,65.8846,9457249.1199297
65.5394,65.713,65.1526,65.2573,7434007.4995223
65.5009,65.7209,65.1053,65.3174,7023763.0998698
65.4032,65.4378,65.0185,65.42,6226533.1670432
65.3509,65.5078,65.1458,65.3569,5441233.7170221
65.6745,65.8068,65.4594,65.5779,5397241.9622425
65.8166,65.9873,65.5937,65.6331,6591195.4187538
65.9162,65.9784,65.5779,65.7584,7097315.4893184
65.4594,65.8531,65.4466,65.6419,8865340.0593704
65.1783,65.7031,65.0895,65.5571,9027956.4931845
64.908,65.2887,64.908,65.1842,5820676.7928847
64.8241,65.2325,64.6406,65.0895,8732114.9831965
64.539,65.2148,64.4009,64.8932,10734766.637824
64.7284,64.7284,63.9017,64.3752,9429980.3137757
64.2243,64.5795,64.1059,64.5084,7534265.114119
64.2657,64.393,63.8495,64.1385,6951782.8581553
64.1513,64.4344,63.9254,64.0921,8373343.9775408
63.9412,64.4443,63.7833,64.1385,10401875.758506
63.0108,63.7833,63.003,63.7192,7895767.8658377
63.7754,63.9017,62.9832,63.0849,10051767.276729
62.4317,63.9984,62.4011,63.8337,16310436.724728
62.1782,62.7671,62.1683,62.5097,10157824.910239
62.5482,62.5482,61.9198,62.3558,15340237.091191
62.3824,63.5011,62.0499,62.6981,23007465.763679
61.2508,61.4097,60.8374,60.8632,14277397.309352
61.9493,62.196,61.5103,61.5261,10539771.664311
62.2542,62.5788,61.9108,61.9108,8162319.3816756
62.5097,62.6744,62.0667,62.3923,8584299.6462323
62.9902,63.1016,62.4761,62.628,7994942.9183582
63.0671,63.223,62.856,63.1756,7968759.7151851
63.2318,63.368,62.8323,62.9674,7484224.9998747
63.2013,63.4291,62.7919,63.0483,7715269.8987041
63.1756,63.288,62.9349,63.1943,5639502.7312709
63.4065,63.5653,63.1016,63.4065,8266397.3862208
63.7518,63.9333,63.2812,63.288,7435428.615656
63.6826,63.9165,63.5653,63.7123,11365189.770149
63.6541,63.662,63.3256,63.4568,12342523.366131
63.5367,63.8337,63.4893,63.5051,8715367.7073331
63.3028,63.7004,63.2555,63.3808,9628633.4956526
63.4203,63.9658,63.4035,63.732,11251310.929729
62.9912,63.88,62.8649,63.7784,15520464.417806
62.4979,63.1391,62.4061,62.9112,11717031.56761
62.2798,62.631,62.2098,62.6242,8546454.5735031
62.4219,62.5836,62.195,62.4565,7044234.4703658
62.1319,62.3627,62.0361,62.1319,8044893.8327311
61.5922,62.0154,61.3081,61.9128,10790053.326325
61.7007,62.0509,61.2508,61.3741,13193511.426026
61.3821,61.8418,61.3159,61.7096,11492591.513806
61.8783,61.9217,61.3741,61.3979,9299210.2613363
61.7283,61.975,61.4215,61.9434,16095243.048509
62.0223,62.0361,61.6307,61.7007,10445626.268179
62.5067,62.5235,61.975,62.1003,8896175.8467471
62.8195,62.8649,62.34,62.4219,14936655.313755
62.3795,62.9201,62.3183,62.6606,15997490.125757
62.0361,62.4297,61.7964,62.3114,12316087.767867
62.1003,62.3114,61.9681,62.1457,6834495.1635575
62.1003,62.4297,61.7777,62.2324,6831105.5684426
62.2887,62.4297,62.0835,62.195,6676621.5274533
62.3351,62.4979,62.2324,62.2887,8357734.0000383
62.5146,62.709,62.3795,62.5235,9544686.2802762
62.4979,62.709,62.4722,62.5906,7245673.1209555
62.4061,62.6606,62.3538,62.5442,8134533.6217213
62.5442,62.6606,62.3351,62.4979,7070487.6143472
62.561,62.7188,62.4505,62.561,7411741.9952484
62.4722,62.6478,62.195,62.3627,6950282.6784992
62.5067,62.709,62.1595,62.4219,8926422.7122453
62.9912,62.998,62.7001,62.7563,5546851.4329845
62.6705,63.1391,62.6064,63.0937,9517107.3018421
62.5541,62.7859,62.5363,62.7859,4977111.5813834
62.4979,62.6922,62.4889,62.5541,5379931.1053733
62.9033,62.929,62.5146,62.5363,8969703.908958
62.8708,63.1391,62.7859,62.8787,5727313.9228966
62.7623,62.998,62.5146,62.9842,7121230.1775791
62.7385,62.998,62.4889,62.8569,8118257.6860878
62.4889,62.929,62.4505,62.6557,9036883.575773
62.4821,62.5146,62.1181,62.4219,7776926.2689339
62.9674,63.0671,62.4722,62.7297,14801394.858696
63.4499,63.5465,62.8195,62.8856,12039617.834506
63.8337,63.9658,63.3492,63.3877,8800329.5712472
63.9895,64.0201,63.5811,63.732,8374904.9752909
64.4108,64.5923,63.8109,63.8277,10063579.16425
64.1937,64.6633,64.1444,64.3388,9351924.3444541
64.0842,64.2865,63.8958,64.1602,5930371.3484259
63.6067,64.1444,63.5811,64.1059,8502058.3783973
63.8514,63.8514,63.3492,63.3552,5879230.4266772
63.7547,63.9421,63.6235,63.8011,5843814.0231749
64.2095,64.5055,63.8435,63.9747,8488944.9836603
64.3822,64.4058,63.8514,64.3003,6802772.4456409
64.3388,64.6209,64.2233,64.464,7995521.7038877
64.6209,64.7778,64.3151,64.3822,9238061.7221927
63.6778,64.7994,63.6541,64.7708,14845461.622458
63.4134,63.7094,63.2309,63.5751,9600605.4769565
62.6774,63.5525,62.4821,63.372,12201554.119301
63.0365,63.0365,61.9888,62.7563,12267080.547589
63.1707,63.2733,62.8678,62.9478,11951515.729664
63.3828,63.3828,62.9802,63.1875,8254507.4488115
63.1193,63.4429,63.0168,63.3414,10809646.888996
62.9724,63.4351,62.7771,63.2585,10714121.93576
62.7455,62.8263,62.3815,62.631,11626637.634252
62.7543,62.9092,62.3716,62.6064,9171522.6726363
62.7376,63.2654,62.3647,62.5669,15271606.91283
63.2042,63.6304,62.6695,62.8263,15750607.181572
63.3729,63.7152,63.001,63.1351,14914966.56774
62.3716,63.0454,61.9937,63.0246,15342304.906393
61.9937,62.8105,61.9256,62.3558,17075204.999795
62.343,62.4149,61.7846,61.8023,11164538.713879
62.1989,62.4317,61.9256,62.0549,7289103.321999
62.1042,62.2344,61.827,62.0795,8701907.6494595
62.4435,62.631,62.1417,62.2414,10613035.167813
61.9799,62.6242,61.6307,62.4435,10962439.173332
61.9336,62.2286,61.608,61.7944,8278225.491901
61.6307,62.3124,61.4994,61.7087,10499075.236601
62.0026,62.1219,61.458,61.5922,10674488.811062
61.608,61.971,61.5428,61.8319,11477917.121318
60.8178,61.8477,60.794,61.4373,14484221.402179
61.236,61.7846,60.3373,60.3373,27428664.48717
60.9707,61.1502,60.5464,60.6787,11177248.681924
61.7333,61.9098,60.8256,61.0319,11109571.320372
61.8635,62.0411,61.6001,61.8023,9942828.8928248
61.2193,61.9404,61.2193,61.8556,10909687.585723
61.2834,61.3841,60.9489,61.1878,19168511.09195
61.4511,61.7944,61.3515,61.3515,12490115.703418
60.9411,61.5518,60.9125,61.3919,9642022.5990831
60.8858,61.5074,60.873,61.166,8518539.0682812
60.6559,60.873,60.5869,60.8384,6755026.1871815
60.7467,60.8947,60.5168,60.725,7570817.8023473
60.4626,60.7783,60.3057,60.4774,8358334.0719007
60.6935,60.7467,60.0818,60.2919,11026230.258667
60.4981,60.9875,60.3541,60.7783,10722198.578664
60.6313,60.7467,59.9239,60.0265,11112430.784433
60.6047,61.1354,60.437,60.9411,10958268.065708
60.2505,60.6047,60.0818,60.579,8454184.4019402
60.6047,61.0269,60.2919,60.3215,10030958.36581
60.2209,60.6717,59.9653,60.5228,10561479.669388
60.4547,61.0269,60.1272,60.3215,10118044.80848
60.4774,61.1186,60.362,60.4054,10449623.0306
60.3994,60.7714,60.0404,60.3699,10681242.660419
60.1498,61.173,60.0818,60.5376,11281292.222882
61.6919,61.6919,60.0896,60.4054,20346904.23907
60.1913,61.7846,59.8499,61.5172,13963685.416028
59.6862,60.3699,59.6576,60.2731,9580090.5201597
60.5297,60.8384,59.701,60.0344,14243144.558718
60.4626,61.2913,60.1498,61.0812,13572361.525471
59.992,60.4981,59.8006,60.4547,11570409.278926
59.6487,59.9565,59.4603,59.8963,9424293.8219712
59.2925,59.6487,59.2501,59.5767,10094544.696895
58.8486,59.4997,58.6266,59.2285,12564415.141789
58.8811,59.1831,58.4155,58.9502,20133275.615139
59.4316,59.4692,58.5704,58.6464,18463619.244225
58.9039,59.8006,58.308,59.3596,16775186.300372
60.4704,60.4704,59.478,59.5559,12212313.853794
61.0486,61.0486,59.9486,60.1498,17351694.192219
60.9489,61.608,60.7645,61.2913,12986177.474841
61.3919,61.4373,60.7546,60.794,13418227.188522
61.458,63.296,61.2449,61.3426,26061155.448974
60.9805,61.1788,60.5228,60.6145,16359530.103974
61.6514,61.8842,61.2449,61.3841,10914054.324884
61.976,62.0667,61.1591,61.6504,17187951.610028
61.8368,62.0075,61.3593,61.4245,17729568.161252
62.0154,62.1525,61.7165,61.9464,15181686.346972
62.0519,62.4239,61.7067,62.1239,10694796.986339
61.6504,62.2226,61.53,62.1841,11362687.105573
61.5242,61.899,61.2775,61.5242,12180375.231643
61.969,62.2009,61.6672,61.7461,10992302.884837
61.9296,62.1309,61.538,61.8368,14096719.92884
62.2592,62.4011,61.5518,61.6977,17508576.493389
62.0589,62.7287,61.9898,62.6054,9309237.1377944
61.9829,62.266,61.7461,62.0075,9376462.41818
62.0993,62.1644,61.6593,61.8616,9006737.0601302
62.5373,62.561,61.7579,61.9296,9083836.1581036
62.923,63.0493,62.3499,62.5956,7498383.4521964
63.0493,63.0927,62.7228,63.0493,5391458.1614874
63.1233,63.4222,62.9458,63.0582,5209884.7277219
62.6596,62.9694,62.5077,62.8658,6953854.7278965
62.5373,62.7533,62.4732,62.5245,3770343.7524314
63.1579,63.1579,62.2936,62.5245,11254872.842777
63.0365,63.4686,62.9142,62.932,17174558.452058
63.0365,63.2762,62.6754,62.9764,8378713.2016206
62.4445,63.3749,61.8812,63.3434,15653204.976496
62.8875,62.9388,62.0519,62.2147,14847024.647479
63.6057,63.8741,62.7435,62.8175,11509022.53558
63.298,63.4065,62.7159,63.3364,9677915.4109897
64.4492,64.4926,62.999,63.2832,13233937.213218
64.393,64.9781,64.2904,64.6031,12729136.895296
64.9031,64.9218,64.1493,64.318,9594575.36292
64.9357,65.3105,64.8518,65.1882,9617850.4475571
64.0014,64.9958,63.951,64.9909,9357094.8960931
64.1207,64.1671,63.2832,63.5811,10646712.173822
64.1128,64.2007,63.5061,64.0921,8830655.5002678
64.0516,64.5923,64.0014,64.4562,9797014.4711587
64.6199,64.7058,63.8997,64.0842,9750491.6700269
65.1822,65.5186,64.7058,64.759,6443328.3864097
65.2681,65.2779,64.6031,64.8044,6379033.5245279
65.5138,65.9468,65.0836,65.0836,9248704.8886717
65.3273,65.9883,65.2434,65.6765,12576488.547116
64.9958,65.3579,64.7678,65.3203,9670920.3165258
65.2365,65.2779,64.9839,65.1044,9479134.5111151
64.83,65.3431,64.7748,65.123,9989008.0717245
64.83,65.0432,64.7512,64.8518,10305472.997444
65.197,65.3105,64.7284,65.0283,11063832.05902
64.7206,65.2977,64.7126,65.2365,12577526.509256
64.1493,64.9435,64.1493,64.837,9865759.1902636
63.4903,64.2085,63.4065,64.2085,9860521.7387211
63.2289,63.8533,63.1441,63.6688,10666371.62276
63.3216,63.5751,63.0671,63.2526,8028811.501364
63.2684,63.4903,62.7987,63.4439,12703803.118171
63.7508,63.8997,63.1381,63.298,13119474.519094
62.7761,63.8997,62.5373,63.6758,12388329.527387
62.3824,62.853,62.1644,62.6152,6444915.7386674
62.639,62.8441,62.2147,62.5373,7100828.7478913
62.0371,62.5452,62.0075,62.4011,8846416.5093708
62.4367,62.7435,62.0667,62.0923,10127026.627353
63.4587,63.4844,62.4583,62.6823,8440297.6037725
62.639,63.5278,62.3578,63.4065,12336992.974102
61.5991,62.9458,61.4738,62.5156,12772061.292523
61.9384,62.0667,61.1384,61.5172,12496713.452999
62.1081,62.2434,61.7067,61.9829,9778898.7881767
61.7727,62.4673,61.7067,62.2147,11653422.936556
60.9825,61.9898,60.9598,61.8092,12447375.787743
60.9529,60.9913,60.3166,60.724,8425597.8704126
